sentence,tip_id,label
Britlerden s?k?l?yorsaniz ideal :),4f7722e2e4b094893628b3fa,0
"Go for the Dead Hippie or the Green Chili Cheeseburger, they are made from pure love.",4f77367ee4b0a35da40e4d81,0
Food used to be better...,4f776371e4b0e0abc45ba21b,0
Try this lovely pandan cake!,4f784764e4b0e0abc5247d76,0
My favourite!,4f784764e4b0e0abc5247d76,0
;),4f784764e4b0e0abc5247d76,0
"Nice fresh, healthy food within a laid back environment...you can go through the selection of music and enjoy the atmosphere...a nice start into the day before strolling through Covent Garden...",4f7a115ee4b01c9eb30c119c,0
OMFG - hipster central and the coffee isn't a patch on Monmouth's.,4f7d72a3e4b0f3f0283c99a5,0
Crab Rice!,4f7da8dde4b0783d01761a7c,0
"That is all, it is delish!",4f7da8dde4b0783d01761a7c,0
The Thai calamari is unlike any I've had before.,4f7df6bce4b0b591d66bd20e,0
Not your everyday typical restaurant calamari.,4f7df6bce4b0b591d66bd20e,0
"Order it, seriously...",4f7df6bce4b0b591d66bd20e,0
Unless you are vegetarian,4f7df6bce4b0b591d66bd20e,0
Very cute but very long,4f7f0039e4b043dab4b7f255,0
They keep 'forgetting' my nescafe panas.,4f82c6f2e4b01cf824a58695,1
"Twice today, 2 days in a row",4f82c6f2e4b01cf824a58695,0
"Expect to be here a long time, then consider yourself lucky if your food comes.",4f85c635e4b08d40382bf27b,1
"For a bargain choose the ""Pig Out for a Tenner"".",4f86ec28e4b07994a0086b37,0
"You get half a rack of ribs, pulled pork, fries, and slaw for your money!",4f86ec28e4b07994a0086b37,0
Try the excellent beef in miso soup.,4f86f831e4b02b69f3c7921a,0
Very filling and no skimping on the beef either.,4f86f831e4b02b69f3c7921a,0
Full of beefy goodness...,4f86f831e4b02b69f3c7921a,0
?????????,4f8892b9e4b09efba0b74d2d,0
?,4f8892b9e4b09efba0b74d2d,0
Check out our new popular meze range now available in the food store: www.pelagonia.co.uk,4f89aaaae4b029818a71a1a1,0
"Though a chain, the lovely French meals in this sit-down location are well priced and tasty, the atmosphere pleasant, and service is generally fast.",4f8b6732e4b047d84bf2603b,1
The bread is the best I have found in London.,4f8b6732e4b047d84bf2603b,0
salmon chirashi to kill for!,4f8c6eb5e4b0bae899d373e4,0
"Food is ok, but this place worth going for billion interior details!",4f8cacdae4b0af04c39188f0,0
Place has lost it.,4f8dd096e4b02e7a6588aa1d,0
Used to be a quick grab joint.,4f8dd096e4b02e7a6588aa1d,0
Now don't cycle the tables quick enough and really bad staff.,4f8dd096e4b02e7a6588aa1d,1
Poor.,4f8dd096e4b02e7a6588aa1d,0
Burnt ends and pulled pork.,4f8f167ae4b0fda00171c027,0
Never to be regretted!,4f8f167ae4b0fda00171c027,0
British food turned American!,4f91d0b7e4b08d5907a9cf2c,0
This place has some awesome BBQ food.,4f91d0b7e4b08d5907a9cf2c,0
"Plus, the portions are huge.",4f91d0b7e4b08d5907a9cf2c,0
And we mean huge!,4f91d0b7e4b08d5907a9cf2c,0
"So if you order a large, donâ€™t say we didnâ€™t warn you!",4f91d0b7e4b08d5907a9cf2c,0
"Best Mondays Party , with member card which is free to take, u can drink with Just 2Â£",4f92a5a6e4b01143d183d63e,0
FantÃ¡stico!,4f92dc73e4b0e8f46530db9b,0
PeÃ§am o calamari!,4f92dc73e4b0e8f46530db9b,0
Ã“tima opÃ§Ã£o de comida tailandesa em London!,4f92dc73e4b0e8f46530db9b,0
TG Fridays in a darker version.. At least it stays open until 2:00 am .,4f93cf09e4b01970bc23e093,0
Xenerwtoi Aggloi!!,4f93cf09e4b01970bc23e093,0
!,4f93cf09e4b01970bc23e093,0
Try the Time of the Month,4f93cf28e4b0c03d2abc1721,0
Great Thai food.,4f95a3c7e4b0e90bfd6afac2,0
Must try the fried calamari.,4f95a3c7e4b0e90bfd6afac2,0
Sandviches are very delicius.,4f9660b4e4b08e75f2d489af,0
Also turkish coffe have to drink,4f9660b4e4b08e75f2d489af,0
Portion sizes seem to have gotten smaller.,4f96d611e4b03217df7369ab,0
"Great food, but they need to get over their arrogance.make people stand outside to queue when their mates have a table inside.",4f986ac4e4b01ba9d49d1c28,1
"""Every element of my huge sandwich (bacon, halloumi, roasted plum tomato, baby spinach, garlic mayo on sourdough, Â£5) tasted as profoundly as it could of what it should...""",4f991462e4b00e356b810428,0
Don't go!!,4f9bfd78e4b0d2a3a8fda5a4,0
Over rated!,4f9bfd78e4b0d2a3a8fda5a4,0
"Had a sandwich, bread was old, tomato soggy and over all dirty disappointing experience!",4f9bfd78e4b0d2a3a8fda5a4,0
Burnt ends and pulled pork = pure meaty goodness.,4f9d49a6e4b0609169747567,0
Fries always cold/warm at best tho  beans and corn bread a bit sweet.,4f9d49a6e4b0609169747567,0
Great place overall.,4f9d49a6e4b0609169747567,0
A must-visit when you're in London.,4fa04973e4b0e1be29e4600d,0
"If you go with someone who's up for sharing, order a Dirty Chicken Burger and a Dead Hippie and go halves - you need to try both of these!",4fa288d4e4b0a07988fd7b01,0
Fried pickles are also a must...,4fa288d4e4b0a07988fd7b01,0
Russian music iz 90ih!!,4fa3015ee4b0d36f908bd7ab,0
:D :D,4fa3015ee4b0d36f908bd7ab,0
"Great coffee, loved the BAD vegetarian sandwich.",4fa52242e4b0419375ab4227,0
Fantastic capuccino!,4fa6504ae4b0a34ac8373c77,0
!,4fa6504ae4b0a34ac8373c77,0
Marvellous BBQ.....!,4fa6b0c3e4b0d6f4bd99015a,0
Arguably the best coffee in SW1 - interesting fruity roast and the flat white is amazing!,4fa90848e4b02cc740462e98,0
"If you don't wanna spend loads, just order the Times Square Big Share and some sides to share.",4faac66fe4b008ba31eafe90,0
More than enough.,4faac66fe4b008ba31eafe90,0
Try the biggest Mohito I've ever seen :)),4faac70ee4b0ae835f3ebebe,0
"If you like truffles, you have to try the truffle pasta!",4fae4983e4b01d7a8ffa18ae,0
"Overall good food, good service, beautiful people!",4fae4983e4b01d7a8ffa18ae,1
Not bad!,4faed33ae4b08594937c3908,0
Layan !,4faed33ae4b08594937c3908,0
Sedap!,4faed33ae4b08594937c3908,0
Banyak jumpa org malaysia yg xsombong.,4faed33ae4b08594937c3908,0
Alhamdulilah.,4faed33ae4b08594937c3908,0
Makan sedap dan berbudi bahasa org sini.,4faed33ae4b08594937c3908,0
Keep it up!,4faed33ae4b08594937c3908,0
"The menu here lists 15 or so cicchetti (Â£3 to Â£8), including breaded baby mozzarella and artichoke crostini with Parmesan, roast quail with pancetta and baby cuttlefish and polenta.",4fb0e03de4b0c8d288fc7c10,0
Great coffee,4fb0ee59e4b09f9a2b2956f0,0
"Verry good resto, friendly staff its worth the money",4fb1088be4b08eac4efe43c4,1
The 15oz T-Bone Steak is amazing also doesn't cost the world.,4fb3ddaae4b0327b1fbf6932,0
Only Â£25.,4fb3ddaae4b0327b1fbf6932,0
Don't forget 15oz is nearly a half a cow on the plate.,4fb3ddaae4b0327b1fbf6932,0
Yum!!,4fb3ddaae4b0327b1fbf6932,0
!,4fb3ddaae4b0327b1fbf6932,0
Try the Kernal Pale Ale,4fb3faf7e4b0bcdc8012d7a6,0
Rubbish !,4fb4a5dfe4b0fbb02d862d21,0
burger was disgusting didn't even eat it !,4fb4a5dfe4b0fbb02d862d21,0
Chicken wings were better !,4fb4a5dfe4b0fbb02d862d21,0
Don't waste ur time queuing,4fb4a5dfe4b0fbb02d862d21,0
Rib eye steak with side of burnt ends and a cherry sours to wash it down.,4fb6d00de4b06452f319ff4a,0
You won't regret it one bit!,4fb6d00de4b06452f319ff4a,0
Best chili cheese fries EVER!,4fb7c167e4b0cd8fd1545073,0
One of the few coffee places you can still get cinnamon for your mocha.,4fb8dc2ce4b090680edf9f7f,0
Ramen lovers: this is your address!,4fba0383e4b022d3e92814cf,0
!,4fba0383e4b022d3e92814cf,0
Pretty crap service and no food available at 5.45 in the afternoon.,4fba772ae4b0c8c4085c2d00,1
Thanks God!,4fbac48ce4b03e1f0d5746c1,0
"Aside from the espresso menu, thereâ€™s also a special brew bar here, you can also buy music and DVDs and thereâ€™s a private room at the back which you can rent.",4fbbad29e4b05f986605c6a7,0
"A hectic little place with a book exchange, Square Mile coffee served in mismatched vintage china cups and fresh and reasonably priced salads.",4fbbb518e4b0ffe177f400ef,0
Get Sahlep (orchid root drink) - it comes w a chocolate spoon u can dip/melt in the drink!,4fbc8be5e4b0d4cb23f5ed38,0
I just don't get some of the previous comments.,4fbddcb5e4b0135f64f049d0,0
If you want a burnt espresso served up in 30 seconds go to Starbucks.,4fbddcb5e4b0135f64f049d0,0
If you want quality coffee and a place to relax then come here.,4fbddcb5e4b0135f64f049d0,0
Don't go for the Buffalo Burger unless you mind having your face melted by the sheer heat!,4fbf497be4b06efb318fb54d,0
"Amazing portions, amazingly yummy",4fc0d46de4b0117b735b696b,0
Try the Piri Piri Yakiniku Beef rice burger.,4fc0df29e4b0c1dd09a564cf,0
"Feels almost like the one in SoHo, NYC :)",4fc1fd1de4b0d6554a9c2ddb,0
"Always a bit busy, but the steamed pork buns are to die for.",4fc366fee4b0e12f8eb87b06,1
Only 2.40!,4fc366fee4b0e12f8eb87b06,0
Like meat?,4fc50be5e4b0c82f5fcda081,0
Eat here.,4fc50be5e4b0c82f5fcda081,0
Go to heaven happy.,4fc50be5e4b0c82f5fcda081,0
Strawberry and cream ice blend when the sun is shining is bliss!,4fc5cafae4b066a4671d52cf,0
Comfy seating downstairs if you are staying in,4fc5cafae4b066a4671d52cf,0
Watch out for the rancid chicken,4fc79198e4b0a81931a6dcfc,0
Standard quality food but measly portions.,4fc9042be4b0ac8f9d5695a0,0
Had to buy a sandwich elsewhere to feel suitably full.,4fc9042be4b0ac8f9d5695a0,0
"try jasmine smoothie, it's amazing!",4fcb86d8e4b0e6dca7e6021d,0
Good selection of cakes and a nice view over the serpentine,4fcce46fe4b070d0e3c8a136,0
Get the louisiana jam,4fcdfcd5e4b0155a2e9d82cd,0
"Great coffee, atmosphere and friendly staff.",4fce536ce4b02f8c77f22510,1
Will be back.,4fce536ce4b02f8c77f22510,0
"Added via the Tatler Restaurant Guide 2011Price Â£Â£Tel +44 207 487 4688Email telephone booking onlyWebsite royalchinagroup.bizFor starry Chinese food, at down-to-earth prices, this remains unbeat",4fce775de4b0e42eec7f4359,0
Tea set not so great.,4fd0cc64e4b0d4dee7d3cc13,0
The earl grey given was worst than the tea I've got at home.,4fd0cc64e4b0d4dee7d3cc13,0
worst tea out of all afternoon tea places in London.,4fd0cc64e4b0d4dee7d3cc13,0
The chocolate crepes are lovely.,4fd25fa9e4b03e7cee4e863d,0
Burgers n beers n wings oh my,4fd352d4e4b070e01e06974a,0
Don't order Black Forest cake-it was definitely not worth it:lack of sweetness and I missed rich taste of cherries and chocolate,4fd677e9e4b04b44f5a70c2e,0
"Amazing burgers, friendly staff, great atmosphere and funky decor.",4fda266ae4b04a33848d952e,1
Sit at the big circular table in the middle for some very strange acoustics.,4fda266ae4b04a33848d952e,0
Outrageous burgers!,4fdc637ce4b09473e1668f07,0
Even better than Byron Burger.,4fdcfcbde4b03622b18e888d,0
Get the fried pickles too!,4fdcfcbde4b03622b18e888d,0
Order the syphon coffee!,4fe05edfe4b0357b85d11c7e,0
Best breakfast in London,4fe0ddeae4b0a9a2af461223,0
"frisch, gute Mittelklasse Handwerk im Griff, freundliche Bedienung.",4fe0f41ce4b0aaff311dfd2c,0
Man spÃ_rt das Systemgastronomische.,4fe0f41ce4b0aaff311dfd2c,0
And what I forgot: Free WiFi,4fe0f46de4b039b195ba9b8d,0
'Dead Hippieâ€™ - the quality beef really shines through and guarantees the juices will dribble down your chin.,4fe1b065e4b0e1ec51dd6821,0
"Try a side of deep fried pickles and chilli fries, washing down with a jam jar cocktail.",4fe1b065e4b0e1ec51dd6821,0
"If you're looking for Flat Cap Coffee, its now at the other end of Strutton Ground",4fe33342e4b02209bddf768d,0
The bortsh is just like my mother used to make it.,4fe652cbe4b0c1128243ece1,0
"well done, mari vanna.",4fe652cbe4b0c1128243ece1,0
"Have the crayfish salad in the cafe, buy your cheese at the deli, and your wine at the wine store.",4fe82124e4b0faa0b9efe77b,0
Burnt ends are an absolute MUST!,4fe9dfcde4b0f1cc9cf57a03,0
"Pop next door 2 Royal China 'Club' (finer, more stylish) 4 the best Chinese in LDN, hands down.",4feb34a9e4b0ad168d25f486,0
Check out my full review: http://empirelineeater.wordpress.com/2012/02/08/royal-china-club-dim-sum-king/,4feb34a9e4b0ad168d25f486,0
Good fried pickles & chilli-cheese fries.,4feb36eee4b07365c97152c2,0
Brgrs 2 oily & fries 2 salty.,4feb36eee4b07365c97152c2,0
Go for 'experience'.,4feb36eee4b07365c97152c2,0
Full review: http://empirelineeater.wordpress.com/2012/01/29/meatliquor-patience-patties-pickles-and-p-oil/,4feb36eee4b07365c97152c2,0
Erikli su icmek harika,4fec80a2e4b0f53a6222bc87,0
Large pastrami sandwich.,4fef48c5e4b018055bc7bbfe,0
New York deli style.,4fef48c5e4b018055bc7bbfe,0
Great location & superb people watching but awful food and amongst the worst service I've experienced in London.,4ff03d12e4b0dccbdd4c900e,1
"Avoid, there are far better alternatives around.",4ff03d12e4b0dccbdd4c900e,0
Best Turkish Coffee in central London that momentarily transports you to Istanbul,4ff06b6de4b00d073ba58129,0
"They now charge to eat in, 20% more on the bill!",4ff180efe4b073b851dd9ff1,0
"Also food changed, like toku, the place is less and less traditional and more and more for tourists...",4ff180efe4b073b851dd9ff1,0
Jacob's ladder ribs is like go to beef heaven.,4ff20634e4b043f16770e876,0
You won't regret.,4ff20634e4b043f16770e876,0
Trust me.,4ff20634e4b043f16770e876,0
Fantastic burgers served up in a bar-cum-diner atmosphere of Southern Americana with a side of urban London cool.,4ff2094de4b01a15213c2bdc,0
Worth the queueing if you're happy to feel a little pretentious out the other side.,4ff2094de4b01a15213c2bdc,0
"Don't order the large meal, you'll never finish it off!",4ff2d989e4b0f5467af165f1,0
The regular one is more than enough for most people.,4ff2d989e4b0f5467af165f1,0
Sabah 7-11 arasi kahve ile crosan bedava!,4ff57effe4b036acfa18d651,0
Get the House Grog.,4ff775f0e4b09751a79ed0b4,0
The Stardust Martini (with pear liqueur and a drop of absinthe) is surprisingly delicious!,4ff79967e4b0d27dd7d344d4,0
Music is extremely high.,4ff9f047e4b09036696ff731,0
BAD,4ff9f047e4b09036696ff731,0
Portions very big.,4ffad313e4b036acfc5dc078,0
U can easily come in here 2 people have 2 starters to share under Â£10 each and be full!,4ffad313e4b036acfc5dc078,0
though that's not the full Mari vanna experience!,4ffad313e4b036acfc5dc078,0
Their gate for dogs is dangerous: my thumb got caught it the bolt and it's a health and safety hazard,4ffad850e4b036acfc604c2d,0
"If you have a dog be careful when opening the gate for the outdoor seating area, the gate is heavy and the bolt is stiff, my thumb got caught when I opened it",4ffb150ae4b033b23d282fc6,0
Told we can wait downstairs in the bar for the rest of our group.,4ffb245fe4b07a70ba9e3737,0
"No staff downstairs, no one serving at the bar...",4ffb245fe4b07a70ba9e3737,1
Try the dark chocolate covered pistachio filled lokum (Turkish delight).. with Turkish coffee of course...,4ffc3c07e4b073bb7b8a3184,0
Shellfish bisque was great but I agree that this place is sadly overrated.,4ffc9f2ce4b0308ecde882f2,0
The Pig Out meal isn't on the menu but its Â£10 and the same as the rib/pulled pork combo at Â£16.,4ffed909e4b0d8fae163164c,0
"Cocktails in jars, fried pickles, chili & cheese fries, 2-patty burgers and key lime pie.",5003d90ce4b0004dbf27c89a,0
"It's not the good ol' USA, but it's close.",5003d90ce4b0004dbf27c89a,0
great location.. relax and enjoy some Turkish coffee.. try the dark chocolate covered Turkish delight (lokum) as well.. one of my favorite musts while in London..,50056965e4b041a5cedd0ff5,0
"Don't expect to cut in line, to dine with plates and to listen to bad music: everything is taken with a hell of a cocktail, though.",50059a3be4b0f0192b15777a,0
Try the Dry Daiquiri and the Dead Hippie,50059a3be4b0f0192b15777a,0
"First place I've sat for 15 mins with no sign of service, shame as it looks so nice.",5005ba18e4b004dc66da340b,1
Understaffed,5005ba18e4b004dc66da340b,1
Chili prawn fried rice super nice!,50070468e4b04e5e5e6a0ef3,0
!,50070468e4b04e5e5e6a0ef3,0
Going to miss u Cecconis........,500952bde4b00e31377bc551,0
Order the Eggs Benedict or the English Breakfast and look at the art in their gallery space.,500a65e3e4b02ee07ad08071,0
Wellington St. is great for wine and a platter of Italian charcuterie in the evening.,500a6715e4b001d6c51d27b8,0
Chilled out vibe is great for a Friday night.,500a6715e4b001d6c51d27b8,0
The best music in the world you'll listen here,500be06ee4b06a8f7d020524,0
"Would not come back!dreadful service and very unfriendly.main course came before starters, one of which we had to cancel as it took so long.",500ff379e4b0d630c7ae9f3a,1
They even took away the table sheet before we paid.,500ff379e4b0d630c7ae9f3a,0
Every dish is delicious but I don't recommend the salads.,5017156ee4b0f6f74e8f22f2,0
Nice place just behind Oxford street :),5017156ee4b0f6f74e8f22f2,0
Londrada gordugum en huzurlu mekan diyebilirim.,50184be7e4b090136c974f77,0
Muito bom o coquetel de marisco!,501c402ce4b0a1c5e728437b,0
Otimo ambiente,501c4084e4b04e60b8092dc2,0
"Great food, great people, great atmosphere.",501d73f2e4b0125d271a72da,1
50% sushi happy hour starts daily around 8pm,501d7679e4b0efa1ebd8af73,0
Popped in for a coffee and thoroughly enjoyed sitting in the sunshine and people watching (as well as catching the Olympics on the big screen!,502254a9e4b0f1c484368e40,0
).,502254a9e4b0f1c484368e40,0
One of the only civilised outdoor drinking spots (not on the street outside a pub) in the area!,502294d4e4b013ec093e8daf,0
Chiller vibe and great coffee,5027a9d0e4b0fe423dd895a7,0
Excellent dim sum in a pleasant environment.,5029747ae4b0e1a0d3181038,0
Come before 1pm to beat the crowds and march straight up to the counter to get a number for the queuing system.,5029747ae4b0e1a0d3181038,0
"kendinizi evinizde hissediyorsunuz, ayrica londra'da turk kahvesini icmek icin gidilebilecek en kolay adres.. Mutlaka ugrayin..",502ae79ae4b073d9f3ff13ff,0
The best bortsh in London.,502e5ee0e4b01042a2e0af17,0
???,50311ce8e4b0eed9c45c1f35,0
"?, ?????",50311ce8e4b0eed9c45c1f35,0
"?, ????",50311ce8e4b0eed9c45c1f35,0
??,50311ce8e4b0eed9c45c1f35,0
??????,50311ce8e4b0eed9c45c1f35,0
- ??????,50311ce8e4b0eed9c45c1f35,0
?,50311ce8e4b0eed9c45c1f35,0
?????????,50311ce8e4b0eed9c45c1f35,0
!,50311ce8e4b0eed9c45c1f35,0
"Nice coffee, great jazz, movies, and if you want something stronger why not to try their  wine list that changes every month.",5033325ce4b0a39927c64518,0
Full review...,5033325ce4b0a39927c64518,0
They have yummy spring rolls :),503353b4e4b0a6a992af6ba7,0
If you fancy some posh atmosphere and super delicious cocktails.,5033941be4b094384615b3fd,0
Also not a bad place for a date,5033941be4b094384615b3fd,0
Baby back all the way!!,5034082be4b04e46b73746e5,0
!,5034082be4b04e46b73746e5,0
"Once upon a time in St Petersburg, a mythical woman named Mari Vanna welcomed diners to her home with open arms.",503771f1e4b0fc42f6c1f295,0
She's since moved to LDN feeding everyone traditional Russian fare.,503771f1e4b0fc42f6c1f295,0
Cheese burger and cheese fries rulez!,50377709e4b0fc42f6c4c381,0
"?ki ayd?r en Ã§ok buraya u?rad?k, en Ã§ok buray?",50395062e4b049dedb4174b6,0
sevdik.,50395062e4b049dedb4174b6,0
Hatta son gecemizde de fondue yemekten alamad?k kendimizi.,50395062e4b049dedb4174b6,0
:) GÃ_zel bir TÃ_rk kahvesi iÃ§mek ve lezzetli Ã§ikolatalar yemek iÃ§in u?ray?n!,50395062e4b049dedb4174b6,0
:),50395062e4b049dedb4174b6,0
Harika bir ortam calisanlar sicak kanli muzikler hit piccadillynin gulu :),503a6734e4b09ecf9f4ad1c9,0
Get there early on a week night or face the long queues.,503cb9dfe4b08edd5a8f689e,0
Good wine.,503d2e49e4b08b4c531a6a11,0
"The octopus stew and risotto was tiny, but the pasta mains and burgers looked good.",503d2e49e4b08b4c531a6a11,0
Damn good burgers.,503e8062e4b09ff4114eb293,0
Just behind Oxford Street.,503e8062e4b09ff4114eb293,0
Try the bacon cheese burger or the dead hippie one.,503e8062e4b09ff4114eb293,0
"I just come here to buy Calpico, magazines and Melon pan, but there's more to the place.",50413670e4b0364d8501c47f,0
The food looks delicious.,50413670e4b0364d8501c47f,0
Plenty great groceries if you want to try your hand at home.,50413670e4b0364d8501c47f,0
Want to hear some Ugly Kid Joe?,5041d20de4b0f30041ab3efb,0
They play it here on the one CD they have on rotation daily,5041d20de4b0f30041ab3efb,0
They are so friendly!!,50436fb6e4b0350e02d58b62,1
It's a pleasure cede them my pounds !!!,50436fb6e4b0350e02d58b62,0
"( From now on, they're in my top 10.)",50436fb6e4b0350e02d58b62,0
Miserable staff every time.,50437a50e4b09c6ce55b7f64,1
Nice atmosphere though - makes a change from the likes of starbucks and costa.,50437a50e4b09c6ce55b7f64,0
Feels like a set of a Grade B Tarrinto vampire flick.,504a7fd7e4b0720195a52875,0
Dead Hippie Burger something for the taste buds to behold.,504a7fd7e4b0720195a52875,0
No bookings accepted.,504a7fd7e4b0720195a52875,0
Expect to queue but oh so worth the wait.,504a7fd7e4b0720195a52875,0
Planning next visit.,504a7fd7e4b0720195a52875,0
"have the meat platter to share, meat is so soft.",504f039ce4b04187c82d946f,0
"plenty of meat for 2, a meal for real men!",504f039ce4b04187c82d946f,0
I highly recommend the Soho Special.,5051cccae4b0313e6d364cb5,0
The corn bread is amazing as well.,5051cccae4b0313e6d364cb5,0
"Amazing full rack of ribs and chicken wings with chips, colslaw and a beer Â£15",50535cbfe4b04df233825088,0
"If you like meat, you'll love it here!",5054486de4b09a662d19bd63,0
Dirty chicken was delicious but quite huge.,5055a150e4b0669213acc780,0
Music was loud and lousy.,5055a150e4b0669213acc780,0
Decorations was frightening.,5055a150e4b0669213acc780,0
"It was okey, i guess.",5055a150e4b0669213acc780,0
"Really nice place, has Sam Adams beer which is always good.",5056ef01e4b0d505c40134bf,
But why do you have to serve the burger on a bloody chopping board?,5056ef01e4b0d505c40134bf,
Napoleon and vinegret!!!,50596520e4b09e8b722f9e36,
!,50596520e4b09e8b722f9e36,
Pad thai!,505a2745e4b0fd1a49946b8e,
Very good!,505a2745e4b0fd1a49946b8e,
Malaysia nasi campur ?,505c618ce4b0e433177a849b,
The chocolate bombe is BUFF!,505de277e4b0e4ac1554fce8,
Small part of Russia in London.,505df2c9e4b0b4bf45487880,
It feels like i came back home <3?,505df2c9e4b0b4bf45487880,
?,505df2c9e4b0b4bf45487880,
Mors is awesome,505df305e4b03366baaac0aa,
Attempt the #TripleChilliChallenge if you are feeling brave,505f1054e4b0fc172fdade63,
Food was lame.,50603ec4e4b0afdc7a53c8cb,
Have the chefs eaten real Thai food before?,50603ec4e4b0afdc7a53c8cb,
"Tip for the establishment, hire cleaners your female bathroom is far from clean.",50648d64e4b0d67380ef2f81,
Aprovada a torta de peixe.,5065bb09e4b07e8038bc7778,
O vinho Ã© maravilhoso,5065bb09e4b07e8038bc7778,
Bean curd with minced pork and scallop is da bomb!,50660008e4b0505b85d502cf,
Londrada Turk kahvesini ozleyenlerin gÃ¶zde mekan?,5066eeade4b0759e8a89a389,
":)), bir turk markas?n?",5066eeade4b0759e8a89a389,
turk ad?n?,5066eeade4b0759e8a89a389,
Londra'n?n tam merkezinde picadilly de gÃ¶rmek gercekten gurur verici :) ki TÃ_rkiye'de bir cok ilde YOK!!,5066eeade4b0759e8a89a389,
!,5066eeade4b0759e8a89a389,
"Great coffee, good selection of cakes and savouries at this friendly, stylish little place.",5066fdd1e4b0d343955bbe2d,
Great coffee.. Amazing ice cream!,506717bee4b0f646454f8b48,
Sit out the front on an evening with a hot drink and one of the hot water bottles.,5068238ae4b0bb2afa1a3f12,
Spend the time watching London go by.,5068238ae4b0bb2afa1a3f12,
"Great coffee, great atmosphere, chiller vibe",506ab600e4b075fbf7b23b87,
Londra da en cok Ã¶zledigim yer!,506b6353e4b0ae33cea5e508,
Very relaxing place with turkish coffee opportunity,506f06e3e4b0bd58bebc6db6,
Heaven for any chocolate lover.,506f552ee4b021c4816386a2,
Go there with an empty stomach because it will be full when you come out.,506f552ee4b021c4816386a2,
"If you like Latin and hiphop, this is the club for you.",507359cde4b07bf36ca465cb,
Kinda overrated.,5074082ae4b0e3b3919586f5,
Brilliant breakfast meeting place.,5077da8fe4b0e94246587e53,
Very busy and bustling.,5077da8fe4b0e94246587e53,
Genuine alternative to The Wolseley.,5077da8fe4b0e94246587e53,
Try the bacon sandwich.,5077da8fe4b0e94246587e53,
Japanese students get free newspapers here!,5078b531e4b0e94246e261f8,
!,5078b531e4b0e94246e261f8,
????????,5079e0dce4b00277f36d2315,
??????,5079e0dce4b00277f36d2315,
??,5079e0dce4b00277f36d2315,
Knightsbridge !,5079e0dce4b00277f36d2315,
The Americano Coffee is probably the best I've ever tasted.,507d7057e4b0e12118d80e1d,
Delicious hamburguer!,507dcb2ce4b042ff22ad4e6b,
But the chilli burguer its so hot!,507dcb2ce4b042ff22ad4e6b,
"I really like chilli, but thats too much...",507dcb2ce4b042ff22ad4e6b,
"Centro JaponÃ©s con actividades culturales y un gran supermercado con todo tipo de productos para cocinar japo en casa, ademÃ¡s de un impresionante surtido de sushi, gyoza, etc.",507e4c3ce4b071f5ef2cd3e1,
para llevar.,507e4c3ce4b071f5ef2cd3e1,
Goood morning,507e61e5e4b0643e8bfdbc76,
"Try the Naked Heart Dessert, it's nice and charitable!",507eaa7fe4b03990f646b14f,
"Try the ""Bottomless Glass""!",5081a097e4b0fbd4bf7a92ad,
It's magic.,5081a097e4b0fbd4bf7a92ad,
"You pay once for your drink, and get the next rounds for FREE!",5081a097e4b0fbd4bf7a92ad,
:),5081a097e4b0fbd4bf7a92ad,
???????,5081bb25e4b0be59d542394f,
?,5081bb25e4b0be59d542394f,
??????????,5081bb25e4b0be59d542394f,
??????,5081bb25e4b0be59d542394f,
????????,5081bb25e4b0be59d542394f,
?...,5081bb25e4b0be59d542394f,
Awesome calamari and prawn curry!,50845e61e4b091f16b5df110,
A bit strange they don't actually hv tables for 2... U hv to share with other people!,50845e61e4b091f16b5df110,
Das Essen ist sehr Ã_bersichtlich.,50853163e4b07e40755ac633,
Nix fÃ_r den groÃŸen Hunger es sei denn man nimmt nen Nachtisch.,50853163e4b07e40755ac633,
"Great food, but is better to take away down to snt James park and eat it there!!",50896305e4b017344b9adad4,
!,50896305e4b017344b9adad4,
"The coffee is spectacular - chocolatey, rich, strong without knocking you off your chair...",508a9e5ee4b09bdc35d19d36,
"If you are Russian, you will find this enjoyable.",508aab76e4b01ff7515f0e44,
The restaurant theme is very good.,508aab76e4b01ff7515f0e44,
"The food is nice, but the red caviar let it down.",508aab76e4b01ff7515f0e44,
Tasted awful.,508aab76e4b01ff7515f0e44,
I do highly recommend though.,508aab76e4b01ff7515f0e44,
It is one of the best places to drink coffee in London!,508c1d02e4b0306b57e5538f,
!,508c1d02e4b0306b57e5538f,
The ambience here is amazing and the staff friendly.,508d073ee4b019412cf17bcb,
If you like trouble here is the place!,508d40ede4b0ed73381656ee,
Very nice restaurant close to the high street.,508dd025e4b0b69fe9521ed0,
Relaxed atmosphere.,508dd025e4b0b69fe9521ed0,
"As others already said, try the calamari with green pepper and get some noodles.",508dd025e4b0b69fe9521ed0,
Absolutely delicious!,508dd025e4b0b69fe9521ed0,
"Gr8 food, live music and cool people",50902122e4b05af79ddbe080,
Spaghetti carbonare - way too yum.,50917f96e4b0e439378ab072,
??????????,50951c4ae4b0f94e045701b2,
????????,50951c4ae4b0f94e045701b2,
;),50951c4ae4b0f94e045701b2,
I ?,50954e98e4b0f17ed570cd62,
Kahve Dunyasi ?,50954e98e4b0f17ed570cd62,
